GEO,EMS
E02001662,1.095405557586115
E02001663,1.0742587822655778
E02001664,1.0869379602665163
E02001665,1.1040357789372806
E02001666,1.7803490052239637
E02001669,1.1033810839168325
E02001670,1.0493933933933934
E02001671,1.3773478506051273
E02001672,1.0734534209100401
E02001673,1.7698401550692477
E02001674,1.2248772807261274
E02001675,1.685551382415494
E02001676,1.252001104057411
E02001678,1.1348619865246685
E02001679,1.2749750796236414
E02001680,1.2544769085768142
E02001681,1.4063498743966436
E02001682,2.387833982637504
E02001683,2.65952474567636
E02001684,1.494659083938696
E02001685,1.5216358316650898
E02001686,1.5480324015696403
E02001688,1.4231152317387623
E02001689,1.31743080138184
E02001690,1.4096279178459221
E02001691,1.385179710680477
E02001692,1.2800646480638567
E02001693,1.2358059517660611
E02001694,1.4035481697731866
E02001695,1.3222968404921802
E02001696,1.396339938304199
E02001697,1.5258173411619447
E02001698,1.5890859811727123
E02001699,1.3841645518899426
E02001700,1.3245682175026858
E02001701,1.307701660294773
E02001702,1.2445715082090334
E02001703,1.3956471583480736
E02001704,1.2909552517470926
E02001705,2.0137371784544333
E02001706,1.3303957699086684
E02001707,1.5877438590649737
E02001708,1.562927712108848
E02001709,1.2407489968791796
E02001710,1.1241891148982959
E02001711,1.314398448926834
E02001712,1.2417405204303205
E02001713,1.2984552608568931
E02001714,1.3711954669678
E02001715,1.2785341068141622
E02001718,1.2797129309240036
E02001719,1.380894221723415
E02001720,1.2876643497194542
E02001721,1.3615796720327318
E02001722,1.2952815235299169
E02001723,1.2546675957192117
E02001724,1.2703538302988664
E02001725,1.4495987473086704
E02001726,1.1997865340836165
E02001727,1.6395687993586574
E02001728,1.2338260550880646
E02001729,1.4201228878648235
E02001730,1.5268169758059629
E02001731,1.3751929283008277
E02001732,1.3265248739732078
E02001733,1.5735254205369356
E02001734,1.2442219232597294
E02001735,1.3726775405248695
E02001736,1.2438944554563474
E02001737,1.325661046665715
E02001738,1.5135921778182027
E02001739,1.8942175938613321
E02001740,1.4487973138481793
E02001741,1.55538947419176
E02001742,1.4082096667726083
E02001743,1.4473645894001164
E02001744,1.4901420769579183
E02001745,2.0274744027303755
E02001746,1.288853806939648
E02001747,1.373576288255235
E02001748,1.3350400365573751
E02001749,2.058759983024036
E02001750,1.4175307730082263
E02001751,2.0506473286590525
E02001752,1.263104088773272
E02001753,1.4464129292221444
E02001754,1.3208146466397503
E02001755,1.9342470456951557
E02001756,1.6842265067557314
E02001757,1.3038394620616374
E02001758,1.6132749137689946
E02001759,1.3141614607239827
E02001760,1.3074191137131994
E02001761,1.6373669794800412
E02001762,1.981816830579434
E02001763,1.4870443202172345
E02001764,1.272777996217866
E02001765,1.6603465235340138
E02001766,1.7039286392104764
E02001767,1.9700306636067346
E02001768,2.3671708622290173
E02001769,1.830909386212294
E02001770,2.619121527238864
E02001771,2.4630300976904405
E02001772,2.2020256406525123
E02001773,2.2996296892609887
E02001774,2.1274161865931567
E02001775,2.2486435736522212
E02001776,2.5208520295777688
E02001777,3.0170423309510723
E02001778,2.3496409456442806
E02001779,2.1176505728998656
E02001780,2.2620731751104093
E02001781,2.2502343017806936
E02001782,2.825209715444925
E02001783,2.1013576599880617
E02001784,2.7483454036825123
E02001785,2.752177374604936
E02001786,2.153341825535621
E02001787,2.554347252283165
E02001788,2.6520967102655564
E02001789,3.3952074311741347
E02001790,3.0091862772894817
E02001791,1.4087320883554912
E02001792,1.309046794653143
E02001793,1.22273683156419
E02001794,1.3351028197319315
E02001795,1.188767732250294
E02001796,1.2795420672486364
E02001797,2.094116841312239
E02001798,1.279643755741044
E02001799,1.9958294365947982
E02001800,2.12513015929282
E02001801,1.1360722005788748
E02001802,1.164392077081744
E02001803,1.1480338476854157
E02001804,1.156284493617463
E02001805,1.2135544249733057
E02001806,1.18098698584592
E02001807,2.3521349254286115
E02001808,1.1741682974559684
E02001809,2.463118537666175
E02001810,2.7723627684964196
E02001811,1.1917509528777974
E02001812,1.2902793745047045
E02001813,1.2078417765440665
E02001814,1.1674935087286085
E02001815,2.728236444413949
E02001816,1.2247434279258198
E02001817,1.2087768826028646
E02001818,1.3412055896457484
E02001819,1.340805207996676
E02001820,1.640679660169915
E02001821,1.2504038934323416
E02001822,1.731146825685405
E02001823,1.6285061360814772
E02001824,1.6891662281031503
E02001825,2.1284370364992276
E02001826,1.9781588803469345
E02001827,2.143781865005481
E02001828,2.4020411522633744
E02001829,2.1599632659308514
E02001830,2.41593191907207
E02001831,1.781376770373569
E02001832,1.736284475052147
E02001833,2.5066301584197146
E02001834,2.421196518886408
E02001835,2.2289473684210526
E02001836,1.9347280334728034
E02001837,2.2331812029410365
E02001838,1.7506680802221968
E02001839,2.7948661403431387
E02001840,2.134196758173175
E02001841,2.1164463420642092
E02001842,2.3170096123116255
E02001843,2.752759115271382
E02001844,2.3055901132852727
E02001845,3.290189253861213
E02001846,1.8530727768412725
E02001847,1.8263252172759241
E02001848,2.639486519644513
E02001849,2.107337944563765
E02001850,2.2216746129533402
E02001851,2.098329068192082
E02001852,2.119934695889229
E02001854,1.969857417167136
E02001855,1.8284164521647501
E02001856,2.979107725788901
E02001857,2.2918061031774957
E02001858,2.4543070826256663
E02001859,2.3578168834481
E02001860,1.6218560947354876
E02001861,2.0867249799950334
E02001862,1.6339395047062049
E02001863,2.1692334770747164
E02001864,1.6665741177777158
E02001865,2.060795160367333
E02001866,1.588353041479779
E02001867,1.7226562500000002
E02001868,1.8238209345387213
E02001869,3.362078812107367
E02001870,1.87903397921932
E02001871,1.3642329322294289
E02001872,1.549861123555237
E02001873,1.9940141390164614
E02001874,1.659826215566648
E02001875,2.1561804572122196
E02001876,2.947387301207701
E02001877,1.7990103618058446
E02001878,1.7168404917195157
E02001879,1.972773419473927
E02001880,1.483992941769599
E02001881,1.7357952294159598
E02001882,1.5081620770707092
E02001883,1.5294469300812394
E02001884,1.9195877785035202
E02001886,2.53189707075731
E02001888,1.464028694797925
E02001889,1.7569497727675145
E02001890,2.480327196598537
E02001892,1.6914107547089223
E02001893,1.5982035177091476
E02001895,1.5395454204281047
E02001896,2.1676954419679504
E02001897,2.8680521810638053
E02001898,1.36771416910919
E02001899,2.0126562621321535
E02001900,2.515216017560781
E02001901,2.040599625234228
E02001902,1.5158989169675092
E02001903,3.1549905328644843
E02001904,1.7561143934420709
E02001905,2.2784277504105095
E02001906,2.0848692670381483
E02001907,1.4472086859878601
E02001908,2.776233292831106
E02001909,2.6988351809127233
E02001910,2.525189681335357
E02001911,2.061152762087342
E02001913,2.0967015672473717
E02001914,2.0809042992316
E02001915,1.8729847682691096
E02001916,2.544865172941973
E02001918,2.033059636992221
E02001919,1.944930568765456
E02001920,1.9814610682433111
E02001921,1.6548852278129602
E02001922,2.136634821084522
E02001923,2.960703542904559
E02001924,2.3489993305787027
E02001925,1.6798353257857654
E02001926,1.9684877917172532
E02001927,1.6202975753122706
E02001928,1.6428897888035032
E02001929,2.0395715185885317
E02001930,1.9423130775693085
E02001931,2.4168669312021462
E02001932,1.7474137669508238
E02001933,1.7340017693895606
E02001934,2.5797884064359713
E02001935,1.5453299555629387
E02001936,1.7333957345733062
E02001937,2.1239817347883125
E02001938,1.9312334568554792
E02001939,1.6979465232243116
E02001941,2.523156967902026
E02001942,1.6529361871975252
E02001943,1.742080380574203
E02001944,1.7723959958029665
E02001945,1.6242270627960975
E02001946,1.6035140701094737
E02001947,2.0004284082254378
E02001948,2.1942902570945897
E02001949,1.6764404871558694
E02001950,1.5829995965146872
E02001951,1.8610894874323183
E02001952,1.6149044215156707
E02001953,1.6813520177272872
E02001954,1.7785588271495196
E02001955,1.6722136293887135
E02001956,1.9913286313835314
E02001957,1.65892411362561
E02001958,1.342569649561589
E02001959,1.558167756270564
E02001961,1.1513749678745824
E02001962,1.2236253098370966
E02001963,1.44766757560915
E02001964,1.278373014980178
E02001965,1.2407883872048635
E02001966,1.4100626271701504
E02001967,1.5306066469104358
E02001968,1.3870217523886967
E02001969,1.341099113959489
E02001970,1.1887185813415575
E02001971,1.4370540392196003
E02001972,1.2748520443416347
E02001973,1.2024840987629588
E02001974,1.4645020092064764
E02001975,1.2808662221160323
E02001976,1.1982166281466677
E02001977,1.3253468011673306
E02001978,1.164787203744044
E02001979,1.332410928608032
E02001980,1.5149439697472602
E02001981,1.2602285570764789
E02001982,1.4337631303828346
E02001983,1.4239604284353253
E02001984,1.218555110735667
E02001985,1.3542254430122993
E02001986,1.3657482024803362
E02001987,1.51339432324654
E02001988,1.2988314991906194
E02001989,1.5190247950126103
E02001990,1.26710169055946
E02001991,1.6352550777512243
E02001992,1.2965810551722126
E02001993,1.534523472804173
E02001994,1.2644427380038217
E02001995,1.3037922778799222
E02001996,1.1969099985796723
E02001997,1.4606029437118115
E02001998,1.5926101160301904
E02001999,1.5436405540539502
E02002000,2.1444786252254167
E02002001,1.567113772278469
E02002002,1.7703576397413865
E02002003,1.771024000987187
E02002004,1.5623646123078585
E02002005,1.7045603616154734
E02002006,1.3415238887698198
E02002007,1.3831927662089551
E02002008,1.4866044302049382
E02002009,1.571701740498196
E02002010,1.480749011165073
E02002011,1.4746299313529416
E02002012,1.2831304799797043
E02002013,1.4590381341067957
E02002014,1.401224683002488
E02002015,1.2606305152363546
E02002016,1.3057295480603441
E02002017,1.3438785085758362
E02002018,1.4723653209250698
E02002019,1.4124337647902327
E02002020,1.4299093425554543
E02002021,1.399369656519848
E02002022,1.3216695075477205
E02002023,1.3639407615241068
E02002024,1.4077868351832699
E02002025,2.7508277590852424
E02002026,1.4075530510848953
E02002027,1.388117891122398
E02002028,1.487401434754254
E02002029,3.1763550601782686
E02002030,1.477145857186078
E02002031,1.425260093118984
E02002032,1.6460725825486096
E02002033,1.7070708102970786
E02002034,1.5394886698346621
E02002035,3.2250198780811035
E02002036,1.366281978298746
E02002037,1.4717212397128348
E02002038,1.739513856508606
E02002039,1.7006349300392016
E02002040,1.6479715242350306
E02002041,1.58002685084839
E02002042,1.7520780034727572
E02002043,2.59836040959731
E02002044,2.7766551449082693
E02002045,2.195723070029127
E02002046,1.8958034147119835
E02002047,2.25314333612741
E02002048,1.7613937306354175
E02002049,3.5007191945021585
E02002051,2.623390812787991
E02002052,1.7700525772453364
E02002053,1.644764006549441
E02002054,1.5071950552103788
E02002055,1.6087769296324463
E02002056,2.8854702206754723
E02002057,2.8068417021137892
E02002058,2.674842147056187
E02002059,1.5643138564273793
E02002060,1.4842639325634859
E02002061,1.3572325954165403
E02002062,1.5336396740072826
E02002063,2.6032619775739043
E02002064,2.886205706963678
E02002065,1.5274789378624876
E02002066,2.0493763529533036
E02002067,2.830324909747293
E02002068,1.998135533772683
E02002069,2.3833755367169442
E02002070,2.0987342659794543
E02002071,3.0621794502391517
E02002072,2.286000359425946
E02002073,2.070446826109146
E02002074,1.9821899431003374
E02002075,3.045698317134814
E02002076,2.3349963686886235
E02002077,1.7194183501565659
E02002078,2.5375911491073673
E02002079,2.505427614892969
E02002080,1.6371428297196384
E02002081,1.6684553912674212
E02002082,1.5968169224857938
E02002083,1.6384323640960807
E02002084,1.4857643983100393
E02002085,1.4760000484725098
E02002086,1.422345515217304
E02002087,1.518167553137291
E02002088,1.514379954508948
E02002089,1.5255156619607957
E02002090,1.4262857142857142
E02002091,1.625321832603702
E02002092,1.5803779995752816
E02002093,1.659267302966223
E02002094,1.6132481443202105
E02002095,1.6791449518593755
E02002096,1.8019346051570944
E02002097,2.5278532608695654
E02002098,1.9674429818943497
E02002099,2.0534321263805397
E02002101,2.270789058750942
E02002102,1.832717399502225
E02002103,1.789779245610986
E02002104,1.8959999999999997
E02002105,2.735051181175768
E02002106,1.9959547539774638
E02002107,1.8683891181078036
E02002108,2.006315535735808
E02002109,2.2349876882339115
E02002110,1.7563898393276676
E02002111,1.4490760533941378
E02002112,1.7567536382386453
E02002113,1.6271223707033449
E02002114,1.9090810234773439
E02002115,1.3501031052886947
E02002116,1.9974416125593564
E02002117,1.6352943326905325
E02002118,1.385612347375654
E02002119,2.058351320544224
E02002120,2.5462929886662558
E02002121,1.3806414866576555
E02002122,1.2872986212817534
E02002123,2.020459986940434
E02002124,2.231514668790654
E02002125,1.8760556060802913
E02002126,1.58039622910431
E02002127,1.388114096894893
E02002128,1.59241430963822
E02002129,2.10133835550569
E02002130,1.3527921236387552
E02002131,2.9309352967843796
E02002132,1.3710384838522531
E02002133,1.837282614406557
E02002134,2.2175156468271866
E02002135,1.4102525271646538
E02002136,1.894827840864662
E02002137,2.561040661445579
E02002138,2.023155648634765
E02002139,1.5962795493739
E02002140,1.3069845794998056
E02002141,2.3016075919467562
E02002142,1.4121788894961902
E02002143,1.269034567225941
E02002144,2.838089312480557
E02002145,1.5516860719418466
E02002146,1.6957968566016484
E02002147,2.0295983086680764
E02002148,4.193771995307667
E02002149,1.1515839048797505
E02002150,1.1524494689962315
E02002151,1.1677129615050217
E02002152,1.1675136954656458
E02002153,1.1871683777589401
E02002154,1.2533314807563565
E02002155,1.191988690758453
E02002156,1.2118687172278582
E02002157,1.2700369625228092
E02002158,1.1687496174796501
E02002159,1.150936023153293
E02002160,1.2427380430013164
E02002161,1.2762917606617254
E02002162,1.2819554492450291
E02002163,1.144477674784364
E02002164,1.3774376059048223
E02002165,1.3070987654320991
E02002166,1.2249974744043948
E02002167,1.328754989868595
E02002168,1.251703287068008
E02002169,1.3454908987042662
E02002170,1.6898969739468153
E02002171,1.5255969110346457
E02002174,1.2685575391107173
E02002175,1.3492248062015506
E02002176,1.3588289299194125
E02002177,1.333598960464632
E02002178,1.5113881221618737
E02002179,1.4646637608966375
E02002180,1.869339852401915
E02002181,1.5028141339461154
E02002182,2.17209405830428
E02002183,1.9309032258064514
E02002184,2.3986230043843806
E02002185,3.322399144770157
E02002186,1.3404150102846666
E02002187,3.6072874493927123
E02002188,1.3428754520071406
E02002189,1.263283663279778
E02002190,1.2725652940807795
E02002191,1.3751797248868003
E02002192,2.0952246130615326
E02002193,1.477684429629406
E02002194,1.338420116738163
E02002195,1.9021499915354663
E02002196,1.5265513660615178
E02002197,2.176352052155875
E02002198,1.4267349586373055
E02002199,1.2855548667079975
E02002200,1.752251915063503
E02002201,1.3426169935365753
E02002202,1.701910473845176
E02002203,1.32801175645436
E02002204,2.1556968551297473
E02002205,1.6135263543892095
E02002206,1.1897202666500528
E02002207,1.1126950491234833
E02002208,1.0897727929698793
E02002209,1.2293597674010186
E02002210,1.219932064769317
E02002211,1.2622839055271489
E02002212,1.0671876403485137
E02002213,2.328487347093765
E02002214,1.148844884488449
E02002215,1.1401659141026987
E02002216,1.1442187406922024
E02002217,1.1446371939067292
E02002218,1.2243489443789521
E02002219,1.1064583600119522
E02002220,1.0666344760985031
E02002221,1.1213126709206926
E02002222,1.134973835574969
E02002223,1.1774595597984618
E02002224,1.1530715935334874
E02002225,1.2828029778085746
E02002226,1.1400170365130011
E02002227,1.077784147482123
E02002228,1.12955262901723
E02002229,1.3198233808302644
E02002230,1.0572531938301264
E02002231,1.35437055933021
E02002232,1.2306747781436622
E02002233,1.0758455362042572
E02002234,1.1426752827924007
E02002235,1.161228406909789
E02002236,1.1857683196565758
E02002237,1.2849597765021359
E02002238,1.1588322150159804
E02002239,1.404307192198293
E02002240,2.027816063149981
E02002241,1.4283394190419099
E02002242,1.5220568805538566
E02002243,2.0937531914893612
E02002244,1.1348081576218458
E02002245,1.07979441053646
E02002246,1.5611693676517318
E02002247,1.5187844439422127
E02002248,1.1881152642100103
E02002249,1.1159100072574792
E02002250,1.2636466659312227
E02002251,1.1418973675267299
E02002252,1.1590128954448464
E02002253,1.0966011209777267
E02002254,1.2145364835373376
E02002255,1.0480671125722707
E02002256,1.7938283858161148
E02002257,1.0625298836529777
E02002258,1.3543348975330112
E02002259,1.117840279203449
E02002260,1.1578036424452804
E02002261,1.125443454436886
E02002262,1.1053362070691233
E02002263,1.258231292517007
E02002264,1.1705736568063483
E02002265,1.9027641745565351
E02002266,1.175452177149237
E02002267,1.1412885904295087
E02002268,1.1143462002468303
E02002269,1.1210366011047441
E02002270,1.1844584101365767
E02002271,2.962679988245666
E02002272,1.47440620285584
E02002273,2.9193157660552735
E02002274,1.8869778869778868
E02002275,1.5858024555777637
E02002276,1.3817821402308403
E02002277,1.3966229658725704
E02002278,1.6586249558147759
E02002279,1.4810563562613275
E02002280,1.2814021023354738
E02002281,1.4349585406301826
E02002282,1.2359920896506262
E02002283,1.587366975626502
E02002284,1.3516931073271015
E02002285,1.5307104443815451
E02002286,1.3576221051872162
E02002287,1.5273902687989112
E02002288,1.393989808623955
E02002289,1.3342310613907877
E02002290,2.093104360583977
E02002291,2.09175847162181
E02002292,1.3782082201518113
E02002293,1.498863886242029
E02002294,1.3773672967490622
E02002295,1.2294110814264143
E02002296,2.136713104803746
E02002297,1.2510054542449451
E02002298,1.3167300107565438
E02002299,1.3567274413957968
E02002300,1.1721929916367753
E02002301,1.208720564600657
E02002302,1.5016781354883468
E02002303,1.247136597740026
E02002304,1.2903720751822016
E02002305,1.3255357509642376
E02002306,1.221636748984204
E02002307,1.155499203868609
E02002308,1.1711041981899006
E02002309,1.238596221778529
E02002310,1.2360292176361878
E02002311,1.3250585156060832
E02002312,1.2261761281228936
E02002313,1.0770462918468684
E02002314,1.0839113421576798
E02002315,1.1707200600334275
E02002316,2.0066877376208145
E02002317,1.1417369609124393
E02002318,1.1881321018007842
E02002319,1.164070064254907
E02002320,1.1712259371833842
E02002321,1.5656888139268716
E02002322,1.4233848592944909
E02002323,1.3430712618919405
E02002324,2.8885063912683795
E02002325,1.2255519903663676
E02002326,1.8109696376101858
E02002327,2.7902990474608846
E02002328,1.7341323538887814
E02002329,1.8135738163725417
E02002330,1.3038626609442059
E02002331,1.362227444260343
E02002332,1.9875168585139416
E02002333,2.0119101647307023
E02002334,1.4814355762196414
E02002335,1.7636804968884976
E02002336,2.2734349303804406
E02002337,3.1300281544286594
E02002338,2.614168281061836
E02002339,2.5226076346522572
E02002340,2.6197614517102155
E02002341,1.9586448813809654
E02002342,1.5846638839429055
E02002343,2.6865129145356876
E02002344,1.8070850292973122
E02002345,1.886102403343783
E02002346,1.7560763888888893
E02002347,1.598365440747227
E02002348,1.7203285146729874
E02002349,1.6220284438907921
E02002350,1.6511900117050333
E02002351,1.9583440693979217
E02002352,1.6375019164920532
E02002353,1.6968723221936592
E02002354,1.7209004692678764
E02002356,2.071045132215521
E02002357,1.3773636239967353
E02002358,1.407799150555091
E02002359,2.355287099179717
E02002360,1.4886793751290346
E02002361,1.377782444351113
E02002362,1.4656796769851952
E02002363,1.3084500356040825
E02002364,1.2887041493473346
E02002366,1.3388637908287693
E02002367,1.3879405286343613
E02002368,1.8345323741007191
E02002369,1.4005390990164308
E02002370,1.3114142254920387
E02002371,1.5014027033919917
E02002373,1.3282081962309304
E02002374,1.3712535187945025
E02002375,1.3020925434718538
E02002376,1.21537399536512
E02002377,1.5255809107012606
E02002379,1.3260356743781816
E02002380,1.319231623362203
E02002381,1.5303997779011658
E02002382,1.1867113056914758
E02002383,1.3497104427423874
E02002384,1.36277654684348
E02002385,1.329799341120096
E02002386,1.3502321067953527
E02002387,1.3902290309058347
E02002388,1.404025381717232
E02002389,1.2050460279577224
E02002390,1.3018290698431296
E02002391,1.6314764623845486
E02002392,1.330589618679657
E02002393,1.2014853083629318
E02002394,1.166658573301607
E02002395,2.1851160309415842
E02002396,1.3064924676709773
E02002397,1.3720655164433926
E02002398,1.3368580401726204
E02002399,1.2918438451619985
E02002400,1.2547881164228623
E02002401,1.2566760917373545
E02002402,1.396386789198005
E02002403,2.0955930340397764
E02002404,1.091888999311979
E02002405,1.8496800491881673
E02002406,2.1700809307030853
E02002407,1.2273865850264403
E02002408,1.4117286652078778
E02002409,1.5902715607281408
E02002410,1.2791919794267825
E02002411,1.158036789436532
E02002412,1.2703939962476547
E02002414,1.2703705612534142
E02002415,1.3789507983056368
E02002416,2.097606301833412
E02002417,2.8390307226308953
E02002418,2.1395389408099685
E02002419,1.0760062567469322
E02002420,1.1666638977954247
E02002421,1.4073679403257724
E02002422,2.0399405646359585
E02002423,1.1796454783921997
E02002424,2.2980525417004465
E02002425,2.821303007090527
E02002426,1.93193000253614
E02002427,2.0643767361876626
E02002428,1.4687557945484886
E02002429,2.2076269079699697
E02002430,1.256835532573965
E02002431,2.1062854231675474
E02002432,2.360292372680241
E02002433,2.722926602303129
E02002434,2.2380608685191867
E02002435,2.875945623115864
E02002436,2.278049755220302
E02002437,2.309166880475021
E02002438,1.201885244176994
E02002439,1.3948335792342894
E02002440,1.330019789221777
E02002441,1.3154602323503126
E02002442,1.496881496881497
E02002443,1.2673551348250145
E02002444,1.4344363326064282
E02002445,1.3090721990014356
E02002446,1.2048817072339266
E02002447,1.2339370515182837
E02002448,1.3753718024985129
E02002449,1.4455369488400678
E02002450,1.389674960120984
E02002451,1.3327444423412622
E02002452,1.2268867924528302
E02002453,1.293017980939838
E02002454,1.2149264922475431
E02002455,1.2517324434517
E02002456,1.2956379498364232
E02002457,1.1723672800847864
E02002458,1.3211494149008267
E02002459,1.3706318207181138
E02002460,1.3919646030714925
E02002461,1.2868264164006311
E02002462,1.3034708290967052
E02002463,1.2482051504849625
E02002464,1.2559007757083005
E02002465,1.2016396979503776
E02002466,1.2024849724236228
E02002467,1.2481920655833698
E02002468,1.3076444244635417
E02002469,1.347589833479404
E02002470,1.5982525606204392
E02002471,2.2106308498224885
E02002472,1.5259661835748792
E02002473,1.4083799444016478
E02002474,1.6724293341345597
E02002475,2.484154569617666
E02002476,1.7723042561111804
E02002477,3.0
E02002478,1.7879129734085415
E02002479,1.97054665866269
E02002480,2.3715987361051125
E02002481,2.6660796054948923
E02002482,2.3552043596730243
E02002483,1.1844358039561222
E02002484,1.0987155466263345
E02002485,1.2545119005617826
E02002487,1.2050748110442697
E02002488,1.3339478957915833
E02002489,1.1602138724089943
E02002490,1.1174538063905413
E02002491,1.15264762931604
E02002492,1.1793077064766144
E02002493,1.1677693375806584
E02002494,1.160109760665785
E02002496,1.1576069123919939
E02002497,1.0973998983974507
E02002498,1.200387739412374
E02002499,1.1000922800763524
E02002500,1.1906372256481665
E02002501,1.0775309447772676
E02002502,1.06982047393161
E02002503,1.2360334125220325
E02002504,1.185301927194861
E02002505,1.0993763537774934
E02002506,1.128032281034892
E02002507,1.0863331115009982
E02002508,1.1140269785869257
E02002509,1.1195656006487784
E02002510,1.1893983043871925
E02002512,1.1898760986974477
E02002513,1.1590500225670493
E02002514,1.121016862217093
E02002515,1.1531282600727435
E02002516,1.107582777714996
E02002517,1.1722106806794577
E02002518,1.1371796580057738
E02002519,1.1344399433521062
E02002520,1.0891409769204814
E02002521,1.1105267989456156
E02002523,1.2046272259416133
E02002524,1.0984158415841583
E02002525,1.1549916092012986
E02002526,1.1253097773057361
E02002527,1.0775761459072288
E02002529,1.1712675220648223
E02002530,1.0741406365257977
E02002532,1.1533922604801061
E02002533,1.1163935867749217
E02002534,1.1235729667541816
E02002535,1.296188636524975
E02002536,1.2314278670683239
E02002537,1.284170252288017
E02002538,1.2251356311154207
E02002539,1.4853194320002172
E02002540,1.2954267663539534
E02002541,1.2324087376137327
E02002542,1.1446963517322044
E02002543,1.1531152561760851
E02002544,1.256249593606469
E02002545,1.2220609938082794
E02002546,1.1808227955449182
E02002547,1.1992158267399244
E02002548,1.2335740088483202
E02002549,1.2261892653873225
E02002550,1.2116845306832784
E02002551,1.5521943773056865
E02002552,1.615329910250757
E02002553,1.4436893724208157
E02002554,1.728199492174177
E02002555,1.5196269367263913
E02002556,1.8951402300525944
E02002557,1.9643258827443086
E02002558,1.8189506810247331
E02002559,1.9311948718616858
E02002560,1.6121324007384492
E02002561,1.687170474516696
E02002562,1.6575797455662091
E02002563,1.7697974217311234
E02002564,1.5888301868791073
E02002565,1.549316647455953
E02002566,1.5610034207525654
E02002567,1.6311517517723206
E02002568,2.0049010709747686
E02002569,1.7720129015112167
E02002570,1.5007317304951058
E02002571,1.5491997756783573
E02002572,1.5863383395593507
E02002573,2.205308468388465
E02002574,2.4110102333421892
E02002575,2.4895047360537808
E02002576,1.9833378488214581
E02002577,2.0569916532390478
E02002578,2.091109229466554
E02002579,2.2079784433363274
E02002580,1.9983484723369112
E02002581,2.7915035799522676
E02002582,1.4425396108114215
E02002583,1.2327780279153535
E02002584,1.2407174540881893
E02002585,1.4735922133598283
E02002586,1.2758270284791553
E02002587,1.2702131887472676
E02002588,1.2799423705791602
E02002589,1.2422789410845205
E02002590,1.8408344261630187
E02002591,2.103570419627529
E02002592,2.540689791189015
E02002593,1.413025862972955
E02002594,1.2853228622975175
E02002595,1.210837484288441
E02002596,1.3967273294384395
E02002597,1.160505468176373
E02002598,1.3184579893357222
E02002599,1.2556433121019108
E02002600,1.3623524465367536
E02002601,1.2350113409390977
E02002602,1.2318531460597673
E02002603,1.332102046879893
E02002604,1.2755153558501127
E02002605,1.2777372051237468
E02002606,1.2896186840240789
E02002607,1.2709013132862133
E02002608,1.3140202079383903
E02002609,1.1582505410531272
E02002610,1.8513178374125572
E02002611,1.562007874015748
E02002612,1.3559904903104685
E02002613,1.6946365255338605
E02002614,1.7273233683037783
E02002615,1.2224613921357597
E02002616,1.373562022532029
E02002617,1.259154567647437
E02002618,1.1815871493646606
E02002619,1.2666410969412218
E02002620,1.3000729090719718
E02002621,1.2754167465031614
E02002622,1.2663774499252123
E02002623,1.2921437809209044
E02002624,1.4851887049601817
E02002625,1.2040090526996443
E02002626,1.4123405517650547
E02002627,1.3603601932653875
E02002628,1.463545863332727
E02002629,1.4812516680010677
E02002630,1.4074667637953013
E02002631,1.429178914591781
E02002632,3.2526384364820844
E02002633,1.4787719335469223
E02002634,1.480829524280619
E02002635,1.547755293262772
E02002636,1.4739878394505583
E02002637,1.5022483029219258
E02002638,1.4392557712185599
E02002639,1.4562465602641717
E02002640,1.3891278740020072
E02002641,1.5121026293367255
E02002642,1.417687045344545
E02002643,1.3249700431273392
E02002644,1.3615604692468863
E02002645,1.362614067489742
E02002646,1.4146065035877124
E02002647,1.343278040470444
E02002648,1.3529176397262221
E02002649,1.5140478825830517
E02002650,1.6457400860683686
E02002651,1.5920398839497119
E02002652,1.062917176823729
E02002653,1.0089885824803437
E02002654,1.060041722503903
E02002655,1.026908150064683
E02002656,1.006410190559351
E02002657,1.0685718159937625
E02002658,1.0428766575907666
E02002659,1.079716979119102
E02002660,1.0418496407973286
E02002661,1.0388413773883964
E02002662,1.042726336651203
E02002663,1.1731188828626644
E02002664,1.0240404438787398
E02002665,1.0354313625825968
E02002666,1.056676272814601
E02002667,1.0142091894474763
E02002668,1.009603717271164
E02002669,1.0169126417546421
E02002670,1.0239501750821953
E02002671,1.018464054022488
E02002672,1.0283163897842795
E02002673,1.0512055780023577
E02002674,1.11635895234006
E02002675,1.032682330392254
E02002676,1.06547919334601
E02002677,1.0363395562328779
E02002678,1.0467456724075554
E02002679,1.0390161153519932
E02002680,1.042000192882631
E02002681,1.0733176847274655
E02002682,1.0541410657180843
E02002684,1.419465842881164
E02002685,1.2885127208970848
E02002686,1.224783050267982
E02002687,1.414987080103359
E02002688,1.3506634994909896
E02002689,1.5829615548745004
E02002691,1.988670769705044
E02002692,1.1950351069847924
E02002693,1.6343891618945976
E02002694,1.4752079207920792
E02002695,1.11704637312965
E02002696,1.6280695424718696
E02002697,1.1092279657050677
E02002698,1.9582375861724455
E02002699,1.0766713602919302
E02002700,1.0913534606695419
E02002701,2.6303726391015827
E02002702,1.103846784969174
E02002703,1.053047897169399
E02002704,1.076422599932346
E02002705,1.0898139900898487
E02002706,1.1600528949738376
E02002707,1.7409709570249703
E02002708,1.1195529296333426
E02002709,1.9575394105551744
E02002710,1.0660858796148014
E02002711,1.1365254081819849
E02002712,1.030883919062833
E02002714,1.0478489854128532
